id,GHP1_00000007,GHP2_00000006,GHP2_00000009,GHP2_00000029,GHP2_00000039,GHP2_00000038,GHP2_00000020,GHP2_00000090,GHP3_00000034,GHP2_00000012,GHP2_00000028,GHP2_00000017,GHP2_00000094,GHP2_00000005,GHP2_00000058,GHP3_00000048,GHP2_00000018,GHP2_00000174,GHP2_00000049,GHP1_00000262,GHP3_00000089,GHP1_00000280,GHP2_00000011,GHP2_00000040,GHP3_00000047,GHP1_00000004,GHP2_00000263,GHP2_00000244,GHP2_00000111,GHP2_00000426,GHP2_00000026,GHP1_00001700,GHP3_00000244,GHP2_00000139,GHP2_00000107,GHP2_00001271,GHP3_00000902,GHP2_00004393,GHP2_00003910,GHP2_00008629,GHP2_00000674,GHP1_00000793,GHP2_00001805,GHP3_00005700,GHP3_00000619
X_54,0.0033709093407493125,0.02198673760092808,0.7629240552162077,0.014558748870699035,0.006338430435952052,0.005794378071566748,0.0043066481902019945,0.005792536375346489,0.001723949259001534,0.0012737726367405215,0.006505392474117537,0.0076389810756927095,5.970053965166623e-4,0.0031819246526979825,0.0031514224803768877,8.045633700773557e-4,9.8750469529052e-4,0.002664225249606664,0.0013108461290328927,0.06379871828222111,8.181579673983093e-4,0,1.757994264216449e-4,0.07714739169236229,1.9148658530709705e-4,2.306267065106247e-4,5.310117034521805e-4,0,8.173080099447997e-4,5.207223007050389e-4,3.024751261167789e-4,0,0,0,1.404889044142562e-4,0,0,0,1.3170834788836516e-4,1.8085557487894285e-4,0,0,1.012178515760986e-4,0,0
X_56,0.017325857319469323,0.1152634687794279,0.4704272344292584,0.029091261692984798,0.0502820879255538,0.034779862397357406,0.023268756660320696,0.029868399884087373,0.0045611656441363144,0.008737044755420996,0.038063651371040695,0.041101229529208624,0.0074439833848409095,0.008002798211437458,0.010958187807114035,0.0012778638352633157,0.013544877296455453,0.01473962760224405,0.01777107041605943,0.003699781005662075,0.0013246987165035718,0.008867984087370731,0,0,0.005743196153518526,0.002710850178234535,0.009836797857515166,0,0.006769092456321752,0.013591802544412139,0.0036980421320020472,8.646181579883072e-4,0.001178253040195528,0,0.0033018978096104492,0,0,0,0,0,0,0,5.612649312878019e-4,0.0013285638246939109,1.4728163002444103e-5
X_57,0.004702632711004623,0.14709947806282284,0.3363935393120313,0.039685803345040724,0.04620850601124336,0.030336019827880506,0.03336992742419975,0.04946872398608252,0.009599765693407016,0.004879159438385981,0.04663839669388623,0.03831021622167328,0.012027819916902452,0.010362736975896892,0.010045394306962423,0.008918464549179194,0.019856177295382048,0.02035633701601801,0.020008449971161447,0.005094852094490783,0.04412576308972565,0.008321679864293977,0,0.0032544417331090178,0.005555005118809956,0,0.010549477208130676,0,0.005167432021706238,0.009809418352792865,0.0053796831048521275,0.0011090670748962904,7.660139504309689e-5,0.0035259375413566564,0.005016464978580581,0,0,0,0.0030642470863688808,5.071029195193092e-4,0.001175277657163414,0,0,0,0
X_59,0.005221747283198429,0.13316116483195384,0.2156366457255175,0.049998470099324725,0.03322896132811322,0.04697628938154257,0.04021600753757497,0.05677125489913133,0.030624214095266795,0.07580964947300915,0.04440854322611542,0.06153085936790309,0.006415189888666437,0.03198264008383725,0.02412039724149515,0.008956006869800122,0.01761843395688963,0.025286711472584072,0.029775016629109977,0.0031462839235206403,0.0131069015495031,0.0027043227654725012,0,9.986528920242616e-4,0.003749288968349653,0.003918729102950656,0.0074971598536747825,0,0.0036404797963366714,0.008966032212469967,0.005150559312222849,0,0.0026189337617356597,0.0036816441684474773,0.0027970579623110368,0,1.5039491576151364e-5,0,0,2.707108483707246e-4,0,0,0,0,0
X_60,0.0050268799884171924,0.17862024201328533,0.20071961586474354,0.054342342264515626,0.03676806331157743,0.11257982637910494,0.06828651915012088,0.038866857086085026,0.032147645791311165,0.022525188332437922,0.02161287005368861,0.03548035603266873,0.009562575148365237,0.02247091107820793,0.03485205539242903,0.02160608393999181,0.001797985832237231,0.00610577765444991,0.025174185372065932,3.1077728450990016e-4,5.839709075679361e-4,0.01707196028337073,0,0.00365021277947057,0.012663003088567625,0.006116980373810248,0.0018734072416937953,4.8664242297328007e-4,0.001504516834116861,0.01290709397704981,0.006915323991673198,0,0,0.0038985965342975618,0.002725983991664931,0,0,0,0,5.327678713948625e-5,0,0,6.587286141699386e-4,0,3.354420222073916e-5
X_63,8.439441909735927e-4,0.1608942824986243,0.11378543815263133,0.061691150459483445,0.046727767685443934,0.0637061106647118,0.07344950490844646,0.07596101222210101,0.02247791485739509,0.05051110421203043,0.036668853191715915,0.05227416489275569,0.015430984101962034,0.04520044109915029,0.027330610856605746,0.01701936730906992,0.004305317168383063,0.016185924010562968,0.025635516095104692,3.625711002135241e-4,0.009882454040542592,0.01697765728146474,8.455754420951898e-4,0.017520615226118277,0.003992413589331077,0.009414774913597476,0.002682459058360031,3.5433637573512717e-4,0.0026510721614419934,0.008107573548077552,0.005522790439504352,0.0018527212317467152,0.0026185568650731747,0.003117885129334606,0.0034287453837599587,0,1.9777676444630935e-5,0,0,0,0,0,5.339666793323144e-4,0,1.4645280674850486e-5
X_64,0.0021591679931743466,0.2514945680543507,0.05207009851907008,0.04474923481284721,0.03263982413700871,0.06729654880485286,0.0746376015227717,0.036909794352285294,0.04542955564271532,0.00477160899590443,0.03828541776905056,0.06203770036255275,0.015703936618224116,0.038074505034525995,0.06819983391440673,0.029131593839025686,0.005287747471754875,0.01708808907391302,0.028695760608133235,0,6.053742036937419e-5,0.022742201873305667,0,0.0014327189487418563,0.0070018605397530204,0.003783844611348354,0.007436268973633931,0,0.0031642717954032808,0.013772217889323833,0.014829751260105857,0,1.0089570061562368e-4,0.001735406050588727,0.004339327885968013,0,0,0,0,0,0,0,0.0022744630280221423,0,0.0026636464962524653
X_65,0.0034585059123495247,0.2236917509811239,0.049551111977988886,0.055095479557543195,0.045216216062038996,0.1089533519986399,0.09169555429378336,0.04147145057136255,0.042431149034274356,0.01591452107969158,0.026134052782895843,0.034914706775866736,0.014626380852566533,0.04219785341594057,0.04300981010012509,0.005919469334420344,0.002610507195136564,0.007486398320755618,0.04930825168085216,0,0,0.016132176700294338,0.002129608111410431,0.004015265544497442,0.01487876901725823,0.033681194780995946,0.00280027047945196,8.19080042850166e-5,0.002859857406798602,0.005969778704506371,0.008613036713314622,0,0,0,0.0010605185480242294,0,0.0019444288613068173,0,0,0,0,0,0.0021392489868777564,0,7.416213622547058e-6
X_66,0,0.16046188840229175,0.10627753528216351,0.07756820751073648,0.03787744520362358,0.07778177076508479,0.07304598769467724,0.038669141146166874,0.025239828797942926,0.07701111927063918,0.018958004435869025,0.029576003994470215,0.02774507883270069,0.023058960282437625,0.02932878283097822,0.0044205330239828824,0,0.004096306382056881,0.02793013365246596,0.0013566593409114712,6.811772119608858e-5,0.01896503445136849,0.0011818602304048194,0,0.020780531630118393,0.015615353137490256,3.405886059804428e-4,1.7029430299022145e-5,8.003832240540408e-4,0.01290212329393073,0.007739180695295044,0.06077564360735313,0.0014304721451178601,0,0.0022816543460783835,0,5.108829089706643e-5,0,0,0,0,0,0.016647552341217026,0,0
X_68,0.8326834069033788,0.020929070964340914,0.0031440645750793156,0.010541609454202586,0.0026677624741315306,0.011963486298539881,0.013844394874879797,0.004991029316329551,0.010283876795757997,0.004248372389307182,0.002303961736131823,0.004116785932641175,0.009494643938963083,0.0073990116731812005,0.00946243588507823,5.480206317748384e-4,0,2.773482464165338e-4,0.006721812210663885,0.03465368615908709,2.7037823062572988e-6,6.981598461613658e-4,7.966004815412329e-5,0,0.002375627793375833,0.002966274618877664,8.578774416597894e-5,0,0,0.0011794724120232944,8.498654907809877e-4,2.7487744469967246e-4,0,0,2.0834166440309175e-4,6.32102196851233e-4,0,0,0,0,0,0,3.5530972314000946e-4,0,1.7036775174819578e-5
X_70,0.8080863506095504,0.002789789353558027,1.0397474871536399e-4,0.050937095070843263,0.007267357178037681,0.00718751707754905,0.0024381923539633235,0.0010277956577638566,0.018328647062619323,0.025822065903508284,0.007067561856981074,0.007040509825496812,0.0017032640452247201,0.0079789809953585,0.006792805196133424,0.003808435021151187,5.061593376378446e-4,4.182512853727644e-4,4.946856425118764e-4,0.0045060831566613255,0.002559060471705008,0.020434185658292938,6.988020706194124e-4,0,0.002100790233399105,0.0029362510063602916,4.0562339973751043e-4,1.170965631848745e-4,1.4353772261371713e-4,0,7.884411788795488e-4,0.001346614787879917,2.6441159428842632e-5,2.644447297998484e-4,1.0404382811797314e-4,0.0020918209719977383,0.0016729896798400273,0,0,0,0,0,0,0,4.335159504915547e-6
X_74,0.07505058823270637,0.0854363636474167,0.15838772627783435,0.03654352451044196,0.029296662930563232,0.03617913987620418,0.027550313000369527,0.03782698203975919,0.029087693876644227,0.04060554271509526,0.03174419224065212,0.02078708141162482,0.00545774723297886,0.013970639174121014,0.16286195026315195,0.06099892030817849,0.011847795644915199,0.015423552426667689,0.009547232170782894,0.0028722054566286005,0.0013884986032991398,0.005416018873077948,0.0037207678939177274,0.0021084075425214627,0.00746910293301817,0.029342765999844284,0.008987739282624682,0.0012842650472554738,0.0038246549577389305,6.139270719044467e-4,0.0036221256998664503,0,0.012162416247721852,0.012383292816172882,0.0025501609715964818,0.012919639707800367,5.771362881595598e-4,0,0,0,0,0,0,0,1.5322662674317427e-4
X_75,0.7406151336996001,0.0015441613213026104,0.003860223559014291,0.026245282646014507,0.00431990234930023,0.015604289007172173,0.001052248884780413,1.0506799893003906e-4,0.046439952514004346,0.05578026980565247,0.0032795207093553724,0.0038154212461225506,0.011633059535661947,0.012420649861439268,0.009207412689486666,0.016331814700489375,5.108503676321234e-4,6.811338235094977e-4,1.4887816152711785e-4,0.005038957421765575,0.0013853874283706548,0.014340104030390422,1.0506799893003906e-4,0.002551076534741917,8.318033035496619e-4,0.005707963163596966,7.671796362160631e-4,0,0,3.6773799625513663e-4,5.342098737149522e-4,0.012731838260944974,0,0,0,0.001617692830835057,4.2570863969343604e-4,0,0,0,0,0,0,0,0
X_76,0.799365750934671,0.006598017493467975,2.6950821627582537e-5,0.014243916591798278,0.0030819853576161725,0.03313919201747229,0.009564366017339747,0.003348619910265547,0.01811149604569145,0.011543107543276008,0.0018374384554695285,0.002110396553150027,0.004268427275162915,0.047035861028686635,0.015441021017657727,0.005027745024018081,6.443524455057113e-5,3.514774839500979e-4,0.00430139669034025,4.011551420744157e-5,0.00623516158655186,0.0012889975806642433,2.7899789069569907e-4,5.663630728426214e-4,0.004277645995305998,0.00298118329588774,0,6.83260140479263e-5,1.518830764406319e-4,0.001002429284232407,0.0016750614396297493,1.6046205682976629e-4,9.205034935795875e-6,0,3.1495941927767797e-4,0,0.0014332484512924449,0,0,0,0,0,4.0986942876534814e-5,0,1.3371838069147186e-5
X_77,0.8400370521633868,0.004754196953171495,8.849808428889163e-4,0.021778418682514015,0.0030307988635351604,0.02567270303795924,0.00401653149045856,0.0011191065884806023,0.005947477058351693,0.006411494090468412,0.0021802259425861737,0.0031757342337026405,0.005053085430521597,0.03971063169030498,0.005158137969283002,0.0029568839223846313,0,1.2143725519362514e-4,0.0015584571680517217,0,0,0.00927150632419373,0,0.0010015049342518988,0.004628304181059684,0.007460941890140709,2.9154768149995024e-4,0,0,0,0.0013694500542480888,3.0545764436025637e-4,0,0,2.609931263923293e-5,0,0.001861050448779056,0,0,0,0,0,2.167841455843828e-4,0,0
X_78,0.8440987653473249,0.0014501466180164538,1.946637410763818e-4,0.014963358160702262,0.003305219258810883,0.014909497264912017,0.001526339017898201,7.020878922075562e-5,0.011011384891140393,0.007986511394825412,0.0018247235241385638,0.0023769816031315523,0.012933382592640463,0.004653046854972969,0.0487293692126107,0.004819630447488376,3.393424812336521e-4,1.8536374610899928e-4,2.774806120538181e-4,1.7844733926942053e-4,0.0012813762514147938,0.014756846642512674,2.164771000973298e-4,2.925366217531484e-6,0.002899422941905623,0.0016734686362702004,4.173404429510431e-4,3.217902839284631e-5,5.2656591915566704e-5,2.634116392075253e-4,0.0010550382841152505,1.4919367709410566e-4,0,0,1.257907473538538e-4,0,0.0011586805307976793,0,0,0,0,0,4.3901939867920875e-5,0,3.742728231018214e-5
X_79,0.9000749672411604,0.006892546767726329,1.6673036644689502e-4,0.011225074962259234,0.0029629539287076754,0.007252866328339941,0.009218635340107232,0.0038003203934538566,0.007706719673637705,0.005869822354384857,0.002195656386129718,0.0012671344488820785,0.0016754191556358996,0.003006979550163894,0.007145069700593657,0.0013971504435907097,0,2.4982539131929176e-4,0.0016251373175729762,1.097868273456911e-4,1.7749949646751402e-5,8.523522197973685e-4,0,0,6.62437515972521e-4,0.007953602090283193,3.423727911703056e-4,0,1.5943882114348253e-4,3.1054880359341426e-4,4.462481872565914e-4,0.014244426120483955,3.727489425817795e-4,0,7.222461486192486e-5,0,2.4849929505451967e-4,0,4.659361782272243e-4,0,0,0,0,0,8.617892468973131e-6
X_80,0.8321467342988664,0.010787895190215425,5.856466210937274e-4,0.016871084534949007,0.002720017195684317,0.017414062282258978,0.01279773871737153,0.006431909555746921,0.008002122437867198,0.015451776887795466,0.003129543562787208,0.0037941354133049702,0.003631256939880501,0.024586688980423606,0.007129923962325899,0.01828275349129649,0,1.7460468868940772e-4,0.0054417266372375405,0,1.4369143921500215e-5,0.0014828829075571985,0,8.478264292887072e-4,0.0017964222295325076,0.004778108559215793,2.390862726633022e-4,0,0,6.292499045683998e-4,2.456529182623372e-4,0,1.104036174480944e-4,0,2.518666278017862e-4,0,6.395963227067983e-6,0,0,0,0,0,2.1187241110492885e-4,0,6.2416176140454935e-6
X_9,0.20392879085901172,0.036461540705546955,0.40115288808642696,0.023295445481624853,0.007841663022486513,0.0294614205915695,0.01171483569542895,0.0135269801188761,0.008259145383160315,0.0047028251580516454,0.02063796823177869,0.06489113054433263,0.01085552933493444,0.014352009353592354,0.018042550189102634,0.03697770854170544,0.009257963749085541,0.005559188663648517,0.010935996844946857,0,0.0046124118741126385,0,0,0.0014290293120118758,0.003879927258723233,0.0016251716317011665,0.0034870422902722625,1.9469945655728232e-4,0.022713348161390257,0,0.0018437852462566857,0.014413270949824461,0.009791549158173561,0.0017346036563156207,0.002419580449350292,0,0,0,0,0,0,0,0,0,0
Y_1,0.16655869695128478,0.1417353087134389,0.05080110253440676,0.07861229386547797,0.1299560790659117,0.04096026807968689,0.04283909018610048,0.035518035421549875,0.006766877528743441,0.057507270517168446,0.02418451085469718,0.03397197928725656,0.010810817521931918,0.01804022179363356,0.012832775874705967,0.01204620957806683,0.03367851379657939,0.01849024857534783,0.022512503016390496,0.037979222018650914,1.425337078667989e-4,0.0028655116625797825,0.0031421737970958505,0.0028812581455233788,0.0015918532527141116,3.9699867328544554e-4,0.0025060336237104964,0.0010151638421386593,0.002816929329744343,5.976722187483015e-4,8.749782391117522e-6,0.0010655182790463515,0.00348011581257417,3.587410780358183e-4,0,0,5.141000282050426e-5,0,0,1.3999651825788036e-4,0.001117653730008864,0,0,0,1.966136242869852e-5
Y_11,0.4690016837392827,0.11356512732246567,0.021970902272649088,0.05221953194082508,0.04238204008869882,0.02690002497545829,0.03088604217393671,0.040281259822508235,0.006281895509716293,0.003728192096880413,0.019552459458870065,0.017445699635049102,0.013307706539638777,0.03239916273669654,0.008621096605837396,0.02556204704447378,0.0090565930881231,0.012598572679318958,0.0192326727897621,0.0030656161110732723,2.7147947288563617e-5,0,0.006741269098045668,0.0013673731950787338,6.065252946203692e-4,9.252512390750107e-4,0.0015774068341928998,6.786512514811076e-4,0.002100813395775559,0.007328308616415071,2.937171148598747e-4,0,0.006277783434114091,0,0,0,0,0.00401742594778836,0,0,0,0,0,0,0
Y_13,0.32936611248913816,0.09825997841448167,0.09411452647622895,0.09803075258147391,0.0648940550176486,0.03478354232047323,0.03826686200840729,0.03776210571332866,0.005911335083840577,0.004608579642651585,0.0270920786078979,0.014711772340010597,0.007463690934241117,0.026298503042876533,0.021469996430641278,0.006921512264576899,0.033296657114929094,0.01572449732066656,0.014084075692122331,0,0,0.003674426144477862,0.002504385146921109,0,8.143399924062108e-4,0.001324165956938715,0.006040758268815898,0.002325864820765836,0.003820625139749987,0.0014929527195015726,0.001450626980519548,0,0,6.783772393900357e-4,0.0016173815320826507,0,0,0,2.3310456277839434e-4,0,0,0,9.521568385224776e-4,0,1.0201161494587e-5
Y_14,0.23063736370568905,0.1253036815455102,0.12636752290321093,0.10824081259472353,0.03783360793165187,0.04286141431545084,0.0388757040471592,0.026682740813553554,0.027390200405387304,0.010313400572999284,0.025804600655197976,0.02057093331645053,0.008902707935157982,0.023920680286437228,0.02377630136320961,0.0032470013192505147,0.037223902261376146,0.01814071038784023,0.01466064837179919,8.070875734470088e-4,0,0.007119500468631843,2.5777433370544826e-4,0.004954553570811918,0.004798149986505481,0.008355841809251528,0.005735069422698664,1.974441704977901e-4,0.002542740076010014,0.0019393394923075795,0.002712126093802373,0,0,0.0025381806875993352,0.003756985770354531,0,0.0026911723715135356,0,0,0,0,0,8.346148805159944e-4,0,5.484560291605282e-6
Y_18,0.16664446864298166,0.140737880030936,0.09799673648773208,0.10049130858293495,0.07937777340847403,0.04683637846989244,0.04112139776107748,0.02702736528683008,0.04511855411903384,0.006455762201765217,0.036255281701181766,0.02213636499607536,0.011746572963520309,0.022665395809592356,0.02199318596514691,0.010013187736152207,0.03074632889405683,0.018117233740596216,0.011164899654719718,6.777029102483378e-4,0.010920187946157916,0.009366175078741367,0.003668776290021175,0,0.010332577426678953,0.0015323482917581407,0.005840814907660469,6.777029102483378e-4,0.002677249988901515,0.001950581028139634,0.005769883970006872,0,1.6900687207452524e-5,0.0044407374908377924,0.004234351322818784,0,8.450343603726262e-6,0,0,0,0.0012394829542699862,0,0,0,0
Y_21,0.1313174025463878,0.12581146512398078,0.14221316926545743,0.1057965558295535,0.056668871059293816,0.04724752711382572,0.04261539492485215,0.03927709049005125,0.024503685192679665,0.012987869684439903,0.03209445400096674,0.027911582409913028,0.012822843291409812,0.03919926944641903,0.02771943239548822,1.9934905820314694e-5,0.06797101091815731,0.014894961955892728,0.016890645584812073,0.0013248494043724148,0.0020942851033683386,0.0036795356155418938,5.382424571484968e-4,0.002331311913441486,0.0035463286184318037,0.002458017789573931,0.002955487364133967,4.784377396875526e-4,0.003274179863511728,9.332399450993902e-4,7.437704651919341e-4,0,0.00304630375535311,0.001683758639876519,6.502117999785281e-4,0,7.641713897787298e-4,9.431328167940467e-4,0,0,0,0,5.915691793150805e-4,0,0
Y_23,0.07267124230554176,0.10680358251863879,0.33594316413081876,0.07005182168037756,0.040230074031463815,0.043283079377803596,0.032628448159380576,0.026213759422918308,0.014184954843556863,0.008142092008968267,0.025042541849451618,0.03584828030534072,0.010473210501181114,0.02424165350578492,0.020962563458208232,0.003098694067003711,0.008384897718485529,0.019642413441840503,0.011298580730453428,6.28397748336687e-4,0.0286974722332326,0.005566430052624174,9.3922379535209e-4,0.015846264755809816,0.007253305568530814,2.92457343471592e-5,0.006682133196812505,5.810452293279879e-4,0.0032449536070846456,0.0016907262693242535,0.0079481215365831,0.003113378073427811,2.0496150744235015e-5,0.005185295845360385,0.0028307018092631566,0,4.855309450548939e-4,0,0,0,0,0,9.551428427309388e-5,0,1.6709107292348676e-5
Y_24,0.12146183462885714,0.1614697042677819,0.05936503756221794,0.12556399163069173,0.08521905094894983,0.059085339794158344,0.037773042177933445,0.03309398566753163,0.0223132692364837,0.0047804269340639026,0.036200435483894296,0.037506883823849486,0.0037413551804458384,0.039969687861504205,0.0432102235840426,0.02416927468173887,0.024876217751147855,0.01816922175967262,0.008630096783448156,0,0,0,0.00368535121159816,0,0.00417161102619711,0.00992971723698602,0,3.920586395317191e-5,0.0021886927805608155,2.618948626312087e-4,0.015509709535096713,0,0,0,0,0,0.012321946090885336,0,0,0,0.005273188701701622,0,0,0,1.9602931976585955e-5
Y_25,0.07263772100536132,0.13873728375015262,0.09326401853852283,0.114123367111788,0.06235922817706241,0.048688454434474754,0.03616213842105173,0.030280014777465673,0.03127531974815932,0.06988176772649643,0.040394437108022464,0.03485697586539187,0.01442472342235425,0.02149870043443712,0.026206307063928947,0.001225884166016927,0.017319340688613145,0.01893193855995119,0.011717450806134731,4.7777182695730894e-4,0.06474527670062448,0.006678706700448577,9.77751990808726e-4,0.0010790734406334644,0.009770366383896778,0.0016257632537992326,0.005848401236061629,7.09250148773169e-4,0.004161823976770545,0.0039152014770829,0.0028995295365500428,0,7.862729532206577e-5,0.006694885786228571,0.003033660178614616,0,9.934052447337454e-4,4.306161617551384e-4,0,0,0,0,9.678793128958253e-4,0,9.269375426573101e-4
Y_26,0.07236268211027377,0.13986472475775455,0.16897782686253646,0.0873390023278903,0.07618703442554418,0.053596221965578686,0.052392666393529554,0.03645335442908853,0.02553290563667708,0.011342914496044966,0.038418158773188237,0.03716333228547901,0.014077994640526734,0.022596036515104403,0.02573627854151147,0.005504074695715653,0.037493008199582754,0.02425282398425725,0.015595326609918782,0.001153363788077988,0.002740419048727834,0.007080934406723146,0.0014838709999998154,0,0.0018636037882169662,0.0028731259588673417,0.00699828467186316,0.002088780186052602,0.0059538902196457424,0.006397208386084832,0.006409200468084791,0,0.0020494147945935848,0.0017436909001217133,0.001029899303580661,0,0.001095535238987049,0,0.0012571684861109548,1.1335125694443037e-4,0.0024727506554484816,0,3.0913979166662824e-4,0,0
Y_28,0.11906601047144791,0.11149589943177557,0.1700355949210076,0.10811709569494601,0.057671028098756266,0.05346482576579645,0.041139220964156176,0.038178749363560714,0.007812468497106602,0.013582806081081492,0.034236362705558264,0.036398286308044384,0.005774086734103458,0.02007136713224819,0.021078832389378094,9.565014788228969e-5,0.019635374794981973,0.01418707114440627,0.015971288978637407,6.907360104214276e-4,0.007796925412036936,0.007898684366908435,0.0042564315807618915,0.04203557946388642,0.004294504617344589,0.004053529745367851,0.006653675628652376,0.0026702332950472537,0.008147244014694615,0.009226116587061609,0.0029253812030327524,0.006655911200770804,0.002784621006537854,0,0.0018722581335107113,0,1.817726343214283e-5,0,0,0,0,0,0,0,7.970845656857474e-6
Y_29,0.059844655753203004,0.22544646968492835,1.2191524630668538e-4,0.08252812093478627,0.10133558516719686,0.11493042648292089,0.08875766278629789,0.05075367768954639,0.004523109148263147,0,0.027802580319179027,0.018730356580535946,0.01862608488115702,0.08347902862075378,0.040045186799202215,8.013784754966054e-5,0.03083001011621916,0.026123305566216233,0.007333629609392157,0,0,0.001412429563062767,0.0015927397200495034,0,0,3.180120921350676e-5,0,7.212406279469449e-4,5.309132400165011e-4,0.007101058277806452,1.0192182581945973e-4,0.0052603879692477646,0,7.012061660595297e-5,0,0,0,0,0,0,0,0,0,0,0.00188544371657626
Y_3,0.5927308426148372,0.06789279558486182,0.08682628680964478,0.022627334788404178,0.02708931725002269,0.018942910670693258,0.01591966333969394,0.015312459396692998,0.0023790834101258284,0.014100627796639429,0.020331367636575646,0.01389323610119718,0.008955510215573037,0.012081656301474968,0.009504198783901517,0.0060014746042625165,0.016338432694683727,0.00835679312932361,0.006811994035111278,0.0035268978243670306,5.955299420029106e-5,0.003621573470095594,3.8338781038997724e-4,0.0038403511678305,0.004840916383271035,7.101688095881652e-4,0.0045015886335163366,2.6140077981134816e-4,0.00255067751078277,0.0011358712501082886,7.525893848601877e-4,4.8283192741415196e-4,0.004423322608393123,9.935552732492036e-4,0.0018014502386722207,0,7.319143497983641e-6,0,0,7.319143497983641e-6,0,0,0,0,3.240482734323169e-6
Y_31,0.06218351184621837,0.08049010410174641,0.4047286357775729,0.06291626603402187,0.05464837259474543,0.031151114189027128,0.02675974331604702,0.01936026154987443,0.01416094773409841,0.039641889360788315,0.024634435835815014,0.01635605427275892,0.004925351328162407,0.032979742599730744,0.04944744648176491,0,0.009143147514818348,0.012572655978381374,0.009064056964182365,0.00104324427892554,0.002362029968056376,0.001950766143758512,0.0046392902399980725,7.952599831153706e-4,0.006421581945081572,0.003694530195809283,0.0013522482895606505,0.0033604533555947093,0.003724990901519246,0.0024945890756652976,0.0022488311699354075,0.006000766913407422,0,0.001454216833875206,0.003042929716524843,0,1.9651578836151433e-5,0,0,2.3088193058188176e-4,0,0,0,0,0
Y_32,0.025499118222765224,0.0994072815999549,0.05628419122010799,0.05177342102873004,0.02629992447739022,0.06701112179943272,0.03165782656443405,0.015036047653726221,0.052828530603758236,0.007927235283484367,0.023017423348593104,0.015174240412281896,0.3828712319833503,0.029261774359471884,0.01252857733284412,0.015306128900173702,0.021292488157659935,0.015509432418157068,0.008045953018694724,6.535990748627683e-6,0.003320496717447152,0.0033674652488574807,2.9658265738955283e-4,0.015373143978939291,0.002811417701113893,0.0017141935885459643,0.0030317253047290956,3.272636219470928e-4,0.0014040632883662795,0.002409264159829107,0.0019239058994689712,7.012386824418638e-4,1.4144522724628011e-5,0.0013358792777244445,0.0013500628422514487,0.0016380456246455337,0.0013554669504183513,0,9.010329439197132e-5,8.848704996603476e-5,0,0,2.977326249473835e-4,4.108325880952106e-4,0
Y_33,0.029162787676719558,0.18148778558532727,0.012223761092064966,0.15942088328702855,0.11360769286342531,0.11389529888413608,0.07714944633770875,0.06073621714587263,0,0,0.020475147316389157,0.033181297012658865,0.025106227262308812,0.010705488558781269,0.038251383883098504,0,0.051969573973200324,0.02567388577034204,0.029669845406280457,0,0,0.011526879248562175,0,0,4.321902611098767e-5,0,0,0,0.0056101435598925505,0,6.983999435247074e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3196115739009175e-5
Y_34,0.05010411786426018,0.1652625018915317,0.07375660558700482,0.12497489053670041,0.10815161738737239,0.049033969143572505,0.06262174914646715,0.04581008316266822,0.02324042498735976,0.006164695775709372,0.038127681856349016,0.028827452558060802,0.009654198651662935,0.028137122121952355,0.02413475091474302,0.004616817644047838,0.04302322361940692,0.019725050999115284,0.034187020612068304,0.0015456837494729695,0.007000606870845448,0.012469819779883472,0.002305823059913672,0.0032166375619819432,0.0049217557616586935,0.008628185596543318,0.003214607334700069,7.281546504990542e-4,0.0028360558020131005,0.0036393733100138974,9.700207204580819e-4,0.0015776684094146174,6.375115677749799e-4,0.002305823059913672,6.067955420825452e-4,0,0,0,7.281546504990542e-4,7.197711249072354e-5,0.00186896401080065,0,0.0010510478805708472,0,1.2135910841650906e-4
Y_36,0,0.16717472147929474,0,0.19603275054803007,0.1453543871886016,0.06766904200101204,0.06798743583111051,0.13040357042210374,0,0,0.01837302370313105,0.01698274412891375,0.06015297832200128,0.017356813382854577,0,0,0.060756777528799336,0.019457906752582306,0.015495587022893829,0,0,0.016758302576549252,0,0,2.197955606084231e-5,0,0,0,0,0,2.197955606084231e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_38,0.023298457824073786,0.12384272934170946,0.23530303199552316,0.0939661502901176,0.0830851300911931,0.06529214266017382,0.05461714294586871,0.028640799757405216,0.01596786072664159,0.006272909281236393,0.03259762710097569,0.022334892931918048,0.024862663045332887,0.034993593118728725,0.023114021007387207,0.016714467830893594,0.036542708339051246,0.018228569380926832,0.012368350933047648,8.682210486692825e-4,0.0010195623323822768,0.011446637613296458,0.0016116793072061986,0.0014735861835212596,0.005215439396804403,0,0.006972272850505565,0.0011511995051472848,0.005367031539821617,8.055821307166409e-4,0.004409797784207097,0.003407190759603933,0,0.0011868342775387443,0.002281708034702178,0,0,0,0,2.0640111745398292e-4,0,0,5.253846626101382e-4,0,8.222853608194891e-6
